,id
105398,660000
105400,625780
105404,616970
105409,658210
105410,661110
105411,655430
105413,656760
105414,656810
105416,635880
105417,657360
105419,655160
105421,563190
105422,654830
105423,657361
105424,660280
105425,655930
105426,591910
105429,659710
105431,625080
105432,650880
105434,659930
105436,645420
105437,655760
105444,632200
105447,578690
105455,648400
105470,500246
105471,623260
105473,500219
105477,504090
105480,639260
105481,639262
105482,639261
105483,639250
105484,639266
105485,639263
105486,639265
105487,639264
105488,344740
105489,561510
105491,593055
105492,649280
105499,644480
105500,582380
105505,501310
105506,639230
105508,653580
105509,646480
105511,653550
105513,542560
105514,656390
105515,650250
105516,612260
105518,628490
105520,580210
105521,635751
105522,656480
105524,366090
105525,657190
105526,647400
105527,554770
105528,596990
105529,607660
105530,647910
105531,609827
105532,654350
105533,648020
105534,648530
105536,437610
105537,648510
105538,561420
105540,655030
105541,576740
105542,654570
105543,547140
105545,589021
105546,649430
105547,610080
105548,651650
105549,649431
105550,456220
105551,626680
105552,480640
105554,584890
105556,611730
105557,583700
105559,642780
105560,584140
105561,649920
105565,619520
105568,651510
105570,644820
105572,620746
105573,571530
105574,620740
105575,620741
105576,620743
105577,620744
105578,620742
105579,620745
105580,647890
105582,620900
105583,648980
105584,642250
105585,642720
105586,591740
105587,558720
105588,645090
105591,591500
105592,645790
105593,652910
105594,642560
105603,649740
105605,651280
105609,651820
105610,434510
105611,625140
105612,603380
105613,644370
105615,642520
105616,421020
105620,628900
105623,636040
105624,642730
105625,645780
105626,585080
105627,622010
105628,649670
105629,600640
105630,636440
105631,646780
105632,473740
105634,648710
105636,527460
105640,543260
105642,598480
105644,598770
105645,591940
105646,513117
105647,595757
105648,630400
105649,462290
105650,595756
105651,595755
105652,493880
105653,636370
105654,588040
105655,639620
105656,628710
105657,603840
105658,593030
105662,582550
105664,649250
105665,506260
105668,640920
105669,437210
105670,626470
105672,623350
105673,649300
105676,620610
105677,648690
105678,647980
105679,629380
105680,647090
105682,495951
105684,556221
105685,609828
105687,495950
105691,592670
105692,313780
105694,459350
105695,636020
105696,586320
105698,610130
105699,644690
105700,602461
105701,386140
105705,339590
105706,552540
105707,521830
105708,588070
105709,639840
105710,448690
105712,507520
105713,622530
105714,622230
105715,638270
105716,541210
105717,646820
105719,419020
105720,642240
105721,629000
105722,543910
105723,624530
105724,624531
105725,532920
105726,562381
105727,573660
105730,643880
105731,591498
105732,645430
105733,591499
105735,548370
105736,631560
105737,631554
105738,631553
105739,631552
105740,631551
105743,631550
105744,619890
105746,645960
105747,638260
105748,605210
105750,490450
105751,317600
105752,645710
105753,632830
105754,609824
105755,340580
105756,643900
105757,609825
105759,622770
105761,376977
105762,612160
105763,623490
105765,620280
105766,604240
105768,635830
105769,614950
105770,614960
105771,280180
105772,590370
105773,559650
105774,364470
105775,568930
105776,605100
105777,377510
105778,575330
105781,631220
105793,603350
105797,587000
105798,592860
105799,639700
105803,468160
105805,513190
105806,638680
105807,640070
105808,583890
105809,598021
105814,620530
105815,592390
105816,365810
105818,641940
105819,643600
105823,581951
105824,620130
105825,640390
105827,427610
105828,580300
105829,618170
105830,577230
105831,591080
105832,605220
105834,578800
105835,342660
105836,523780
105837,599100
105839,504450
105840,493200
105844,496460
105847,612620
105848,633430
105851,644360
105852,561740
105854,643460
105855,613970
105857,571170
105860,438740
105863,586920
105864,622320
105865,588090
105868,625040
105869,641970
105873,623230
105875,504050
105876,376410
105877,608760
105878,460810
105879,352460
105880,592020
105881,598680
105882,633440
105883,513112
105884,513113
105885,452060
105886,513114
105887,513111
105888,641430
105889,489370
105891,576320
105892,625700
105893,627700
105894,629720
105895,610040
105900,572410
105901,595740
105903,615780
105904,468000
105908,422030
105911,628240
105912,632070
105913,386200
105914,605990
105915,632380
105917,604490
105918,575770
105919,603130
105920,641020
105921,635370
105924,612520
105925,612300
105927,639070
105928,612540
105929,554220
105930,633130
105931,636290
105934,596280
105936,597150
105937,376490
105938,591370
105940,636480
105941,389280
105942,599560
105943,619680
105944,607400
105949,513115
105950,616880
105951,506730
105954,555300
105955,600630
105958,627980
105960,534780
105962,636131
105967,622540
105968,601670
105969,462440
105971,548830
105973,624080
105976,616740
105978,581270
105981,448198
105982,614009
105984,635340
105985,464150
105986,616950
105987,548831
105989,548810
105997,630690
105998,635020
106000,344210
106002,378540
106004,599840
106005,633600
106006,630390
106007,512060
106010,633580
106011,602070
106012,461900
106015,602560
106016,509880
106020,557330
106021,636700
106023,636130
106024,580620
106025,635780
106026,589870
106027,599990
106028,617430
106029,607030
106030,603610
106031,546930
106032,637030
106036,633961
106037,604280
106038,516790
106039,395940
106040,597700
106041,635870
106042,604290
106043,563370
106047,630470
106049,631990
106051,629810
106053,609970
106054,628520
106055,610050
106057,635580
106067,623131
106068,623134
106070,615090
106071,558835
106072,623133
106073,594450
106075,623130
106076,594460
106077,623132
106078,594454
106079,594430
106080,594440
106081,594464
106082,594433
106083,558833
106084,558830
106085,558831
106086,558836
106087,594451
106088,594453
106089,594461
106090,617030
106091,416210
106092,594463
106093,617630
106094,625370
106097,629990
106098,629791
106099,629792
106100,629793
106101,629794
106102,629790
106103,629795
106104,629796
106107,629080
106108,620580
106109,581120
106111,450860
106112,628460
106113,630340
106114,635380
106115,612610
106116,591960
106117,634030
106118,617020
106121,628700
106122,581670
106123,370660
106126,632870
106128,632510
106129,574820
106131,620320
106132,620326
106133,620321
106134,620322
106135,620324
106136,545270
106137,620323
106138,620325
106139,624390
106141,629280
106143,623580
106144,616640
106145,397850
106146,623080
106147,502720
106148,631580
106149,550900
106150,440730
106151,632210
106153,394490
106154,543050
106156,551917
106157,341040
106158,551910
106159,551911
106160,551916
106161,554371
106163,553170
106164,551912
106165,553271
106167,551918
106169,547620
106170,564890
106171,554370
106172,551919
106173,574964
106176,629330
106178,606490
106179,525360
106180,619480
106182,614008
106183,496290
106185,626640
106187,629100
106188,474830
106189,632790
106190,556391
106191,436670
106192,562260
106193,351690
106197,624060
106198,620570
106199,632630
106200,616110
106201,633280
106203,618510
106204,628340
106205,603100
106207,463795
106209,620382
106211,616030
106213,378350
106214,609791
106215,609792
106216,609793
106217,609795
106218,603780
106219,580600
106221,609794
106223,609790
106229,609796
106232,593272
106242,593980
106243,448170
106244,582260
106245,581130
106250,546800
106252,629310
106253,313390
106254,416060
106255,513102
106257,513099
106258,513104
106259,437720
106260,446650
106261,624282
106262,588110
106263,620260
106264,624280
106265,624281
106266,580590
106267,602815
106268,622690
106269,630300
106270,586880
106272,609100
106273,626840
106274,631330
106275,631331
106276,631332
106277,529240
106278,624690
106279,345630
106280,577480
106281,601340
106282,615680
106283,598180
106284,611800
106285,617660
106287,588710
106288,564990
106289,615210
106290,521100
106293,589430
106296,621050
106298,622400
106299,445190
106301,629920
106302,589690
106304,562210
106306,429780
106307,532320
106322,595140
106328,331480
106329,501300
106331,575310
106333,624940
106334,592423
106335,592422
106336,342150
106337,621560
106339,592421
106341,628280
106354,620310
106355,620670
106356,586140
106357,448195
106358,618270
106359,516430
106360,537540
106361,544730
106366,541200
106370,626900
106372,623670
106375,575860
106377,614030
106378,608590
106379,623150
106380,368070
106381,628950
106382,581980
106384,522880
106385,623470
106387,574330
106389,614890
106390,594970
106396,625660
106400,370620
106401,543940
106404,564700
106405,612140
106406,585430
106407,491770
106409,614003
106410,614002
106411,626650
106416,512315
106417,513096
106418,513097
106419,513098
106420,582270
106422,625350
106425,624850
106427,622830
106428,580050
106434,545670
106439,344240
106441,621150
106443,448191
106444,609823
106446,438960
106447,572500
106449,623360
106450,602860
106451,427270
106453,595290
106454,617420
106455,553020
106456,416000
106465,615730
106466,482440
106467,525690
106471,562280
106473,521750
106475,521760
106476,521720
106477,505090
106479,607120
106480,560370
106486,401710
106489,511800
106490,546380
106493,586470
106494,616860
106495,614001
106498,366640
106499,623530
106501,527480
106502,525040
106503,585640
106504,618360
106507,466220
106508,544400
106509,578000
106510,550600
106511,607020
106512,619220
106513,601650
106514,587650
106515,615390
106516,610860
106517,610940
106518,622620
106519,621530
106520,587980
106522,618680
106523,618681
106524,618682
106525,618770
106527,618771
106528,458600
106529,599060
106530,521330
106531,614020
106532,606190
106533,524640
106534,606940
106535,558780
106536,584630
106556,620240
106557,622960
106558,610780
106559,620340
106560,615380
106561,622390
106563,612670
106565,308600
106568,500170
106570,609990
106571,624510
106573,589480
106575,512180
106577,586380
106578,607270
106579,587740
106580,293780
106581,569691
106583,583740
106586,614000
106587,501590
106588,470040
106589,503350
106590,621840
106591,602940
106593,611350
106594,579840
106595,615250
106596,610360
106597,562500
106598,538020
106600,613420
106601,392280
106602,617962
106603,617961
106604,614460
106605,295194
106606,355010
106607,513108
106608,606090
106609,513109
106611,602590
106612,589510
106613,605490
106614,618280
106615,338350
106616,568770
106619,614650
106624,526400
106626,572160
106627,544580
106628,614050
106629,610810
106630,601170
106631,617680
106632,546820
106633,586390
106634,492200
106635,618980
106636,344040
106637,585970
106641,410330
106643,599480
106645,453310
106646,451950
106647,598990
106648,599000
106649,609120
106652,527960
106661,402130
106662,600590
106664,600591
106665,600592
106672,611920
106674,495820
106675,603770
106676,515160
106677,569688
106678,616300
106679,611921
106680,605780
106681,611690
106683,617960
106694,521350
106695,615160
106696,614380
106697,548500
106699,593950
106711,616170
106714,469550
106715,546830
106716,599090
106718,509530
106719,602170
106720,542660
106721,549790
106722,545890
106723,615930
106725,608390
106729,519110
106730,587570
106732,598590
106733,605930
106735,580510
106737,595780
106739,603080
106740,521840
106741,613120
106743,568180
106744,605610
106745,498390
106746,612210
106747,609830
106748,601240
106750,613350
106751,493220
106752,608800
106753,522080
106754,593271
106755,547150
106756,464830
106758,580560
106761,610610
106762,604640
106764,531750
106777,612170
106782,609760
106784,574677
106785,574676
106786,494170
106791,602880
106792,575710
106793,602280
106794,613610
106795,390620
106796,529140
106797,560080
106807,615200
106808,312520
106809,562800
106810,588430
106811,569200
106817,610110
106819,614900
106820,609200
106822,548130
106824,602450
106829,606030
106832,530510
106836,605510
106844,600120
106851,581220
106852,365360
106853,404590
106856,607780
106857,613240
106858,578900
106860,602180
106862,506971
106863,492290
106864,612810
106866,591380
106867,598020
106868,599460
106871,543010
106872,569686
106873,569685
106874,569687
106875,601190
106878,544330
106879,589420
106881,461340
106882,603260
106883,598470
106884,465650
106886,575670
106888,595970
106889,507300
106891,614080
106892,590570
106894,600600
106896,610970
106899,569700
106900,593330
106901,522230
106902,605530
106903,580710
106904,605050
106906,580010
106910,569681
106911,569684
106920,548220
106921,602120
106922,521740
106924,545010
106925,562730
106926,521730
106928,514460
106930,604140
106933,599900
106935,563850
106938,595020
106939,497710
106941,606320
106942,606321
106943,591497
106944,578920
106946,611320
106947,514290
106948,610820
106949,597090
106950,502730
106951,594750
106953,449510
106954,594270
106956,585730
106957,581340
106968,601850
106969,546070
106972,607680
106973,583010
106974,605520
106975,443890
106976,596570
106978,575940
106979,603790
106980,568040
106981,577030
106982,575630
106984,567250
106985,596890
106986,576380
106987,596910
106989,365160
106990,596540
106992,498320
106994,610100
106995,550990
106996,582890
106997,524220
106998,608420
106999,425460
107000,492150
107001,583270
107002,565490
107003,608560
107005,592120
107006,555260
107007,555280
107010,567080
107011,515260
107012,317370
107013,578850
107014,477020
107015,556212
107016,556213
107018,597170
107019,500790
107020,486690
107021,608730
107034,562640
107035,605790
107037,509560
107038,580990
107039,444290
107040,496520
107041,532290
107043,598620
107044,601930
107045,555700
107050,539340
107052,593052
107054,549680
107059,597970
107060,605650
107061,416530
107063,586010
107064,415300
107065,604780
107066,606860
107068,355280
107070,606060
107071,413040
107072,594550
107074,569810
107075,414760
107076,563390
107077,595160
107078,604900
107079,602890
107083,600550
107084,574280
107086,563270
107091,604340
107092,587920
107094,598390
107097,569970
107100,564810
107102,433900
107104,602790
107105,537170
107107,604601
107109,604602
107111,604090
107112,600170
107114,512900
107115,604600
107116,594700
107118,593850
107119,604480
107120,580831
107121,580833
107122,580832
107123,603810
107124,593200
107125,596620
107126,435100
107127,602780
107128,579740
107129,576110
107131,596370
107132,568780
107133,579690
107134,604450
107137,446610
107138,603570
107139,604810
107140,605020
107141,536578
107142,446810
107143,604570
107144,513110
107145,577390
107146,579870
107147,598610
107150,542870
107151,574270
107153,580830
107154,603190
107155,605690
107159,603220
107160,605040
107162,597120
107163,605410
107164,600410
107165,500272
107166,603090
107167,588190
107169,513095
107170,513094
107171,556226
107172,577910
107173,556229
107174,463792
107175,397060
107176,574570
107177,601530
107178,602290
107179,593410
107181,338640
107182,586970
107183,448186
107188,573540
107192,573546
107199,600740
107200,583490
107201,572720
107202,522530
107203,553760
107205,562460
107207,562010
107208,597910
107209,591350
107213,454930
107214,600560
107217,568920
107219,596530
107220,600530
107221,556840
107225,577100
107228,588750
107229,542850
107231,598540
107232,558420
107233,595650
107235,515150
107236,589310
107237,581100
107239,595460
107241,581800
107242,601280
107243,513300
107245,551650
107246,598670
107249,422810
107251,600450
107252,599440
107254,599441
107256,509130
107257,588570
107258,597660
107260,272270
107261,592040
107262,596120
107263,408030
107264,449160
107265,596690
107266,597810
107267,549850
107268,588010
107270,568490
107271,580820
107272,448188
107273,524250
107274,510240
107276,413370
107277,513550
107279,568380
107280,594660
107281,554330
107282,589600
107283,503550
107284,506510
107286,537230
107289,527240
107290,601420
107291,598240
107292,600690
107293,589300
107294,580730
107295,575810
107296,520860
107297,295208
107299,448200
107300,295209
107301,556224
107302,476020
107304,594060
107305,590870
107307,593720
107308,538840
107309,412620
107310,512034
107311,577380
107312,555530
107313,588050
107314,430930
107315,380810
107316,567430
107317,590400
107320,595640
107321,588490
107322,596160
107329,584600
107330,530610
107332,516580
107333,596590
107334,585750
107335,593480
107336,589260
107337,496690
107338,594960
107339,460250
107340,576660
107342,502010
107343,491420
107344,591060
107345,591061
107346,591062
107347,591063
107348,591050
107349,586740
107350,586060
107351,589410
107355,581210
107356,584060
107360,584280
107361,583040
107362,567340
107363,566790
107365,596470
107366,388910
107367,463020
107371,348800
107372,539280
107373,539270
107374,539300
107375,539290
107376,574310
107377,589390
107378,579890
107379,520645
107380,575840
107381,574850
107382,585220
107385,497730
107387,591950
107388,585590
107390,587070
107391,573060
107394,590770
107396,548480
107397,581370
107399,390100
107400,501270
107402,572520
107403,521800
107404,571730
107405,586910
107406,489110
107407,524176
107408,572380
107410,572381
107411,572382
107415,587690
107416,581600
107418,524175
107419,589160
107420,524173
107422,524171
107423,524170
107430,524172
107434,500233
107435,532690
107436,588970
107438,569500
107439,586960
107440,587414
107441,505730
107442,570220
107446,565240
107447,528051
107448,528053
107449,592490
107450,520720
107455,563520
107456,587480
107457,562760
107460,581831
107462,448800
107463,572710
107472,590290
107473,362150
107474,488690
107475,474740
107476,587170
107477,502700
107478,572020
107479,529760
107480,579980
107481,586430
107482,587390
107483,242610
107484,593140
107485,587410
107486,587411
107487,555532
107488,587412
107489,586040
107490,416020
107491,581970
107492,557020
107493,585950
107494,575360
107495,492410
107496,535330
107497,576060
107498,591520
107499,576980
107500,578740
107501,586540
107503,578830
107508,571330
107509,553180
107511,525070
107512,574671
107513,574675
107514,574670
107515,540860
107516,577404
107517,485830
107519,558790
107520,553260
107521,414330
107522,564940
107525,587210
107526,372080
107527,560180
107528,579960
107530,581060
107535,586230
107536,385130
107538,500234
107540,586340
107541,489260
107542,586460
107543,401800
107544,586530
107545,585840
107546,553160
107547,562540
107549,586710
107551,515980
107552,375750
107553,396350
107554,585690
107555,555430
107556,565400
107557,564870
107558,526160
107560,566300
107561,590360
107562,587660
107565,588100
107570,560170
107572,307110
107575,466160
107576,416360
107577,546460
107580,510510
107581,564710
107582,563150
107583,585990
107584,381890
107586,579730
107587,431650
107588,446840
107589,584120
107592,574320
107593,527280
107594,332270
107595,510840
107596,577990
107597,586700
107598,570170
107599,570160
107600,570180
107601,570181
107602,570200
107604,570190
107605,589230
107606,454410
107609,562090
107610,585880
107611,576810
107612,573780
107613,573370
107615,578890
107622,547930
107623,576390
107624,587010
107625,536579
107627,586930
107629,402910
107630,588790
107631,588830
107632,588840
107633,586500
107635,513890
107636,562490
107637,575580
107638,560720
107639,560760
107640,560740
107641,560730
107642,560750
107643,581640
107644,560820
107645,312430
107646,576470
107647,576530
107648,428690
107649,576520
107651,446790
107652,549260
107653,577610
107654,514140
107655,577600
107656,578030
107657,578020
107658,578380
107659,587050
107660,502070
107661,581590
107664,515140
107665,581840
107666,568400
107667,525290
107668,587770
107670,509780
107672,525520
107673,575740
107674,557400
107675,586680
107676,587590
107677,401810
107678,540230
107683,579330
107687,583640
107688,439340
107690,582350
107691,574690
107692,562840
107693,496820
107696,509980
107698,577700
107700,582580
107701,432890
107702,500210
107703,436520
107704,585160
107705,556120
107708,581400
107709,573290
107710,571880
107711,569840
107712,585770
107713,585560
107714,565220
107715,528050
107717,586450
107718,586220
107719,575590
107721,576160
107722,506460
107723,584770
107724,580480
107725,528450
107726,341890
107727,495280
107729,585740
107730,578560
107731,575680
107732,585830
107733,586570
107734,528610
107735,481600
107736,554600
107741,469790
107743,440900
107744,581430
107745,581610
107746,573530
107747,575510
107748,577490
107749,585780
107750,477730
107752,572010
107753,581890
107754,426210
107756,514620
107758,584760
107759,540340
107761,562480
107762,505120
107764,572570
107765,572580
107766,571580
107767,582840
107768,565660
107769,584180
107770,584141
107772,561480
107773,434310
107775,536577
107776,580700
107777,523210
107781,537380
107783,583760
107784,521690
107785,554570
107786,521650
107787,521660
107790,534820
107791,445220
107792,448290
107794,540690
107799,581030
107800,570380
107801,425450
107802,555580
107803,556460
107804,518130
107805,377150
107806,540681
107807,540682
107808,540680
107809,581650
107810,564720
107811,579150
107812,541240
107813,551550
107814,536450
107816,461390
107817,556990
107819,576050
107820,439530
107822,554150
107823,552350
107824,558241
107825,558242
107826,582430
107827,352550
107828,566670
107829,569270
107830,333990
107831,565980
107832,578350
107833,402220
107835,578430
107836,536548
107837,536547
107838,575750
107839,502370
107840,550540
107841,536576
107842,376979
107843,582930
107844,578360
107845,581820
107846,295670
107847,581470
107848,575960
107853,552390
107858,550890
107859,567660
107860,555010
107861,388960
107863,557970
107864,505290
107866,573300
107867,514990
107868,578930
107873,464850
107874,582250
107875,516480
107876,380860
107880,578320
107886,576280
107887,555890
107888,477720
107890,567600
107891,552570
107892,573770
107895,551510
107896,580460
107898,577930
107903,291860
107905,577810
107907,460210
107908,520646
107909,520641
107910,567890
107911,577740
107912,495750
107913,576350
107917,578400
107920,545650
107922,567370
107925,569590
107927,580160
107928,376969
107929,556180
107930,305700
107931,500239
107932,575080
107933,575640
107936,550670
107937,577311
107938,577540
107939,577312
107941,455710
107942,577310
107946,576540
107948,576770
107950,578260
107951,577400
107952,536571
107953,536570
107954,556250
107955,429660
107956,569140
107957,388471
107958,566200
107962,564260
107964,555410
107965,565330
107966,569360
107968,548720
107969,555400
107970,437730
107971,574630
107973,560000
107974,563250
107975,576920
107977,531520
107978,521230
107979,572740
107981,578200
107983,569050
107984,576730
107986,533170
107987,468540
107988,568160
107989,574810
107991,574970
107992,574971
107995,568670
107996,526740
107997,568320
107998,547820
107999,576030
108000,576800
108001,561010
108003,574640
108005,437390
108009,516410
108010,564900
108011,430324
108012,515130
108016,470220
108017,565310
108018,560940
108021,560941
108038,571550
108039,562240
108040,461730
108041,574620
108042,540900
108043,567620
108044,534190
108045,520080
108046,434300
108050,550440
108055,444490
108059,575490
108060,519020
108061,490910
108062,573210
108063,574990
108064,574030
108066,568020
108067,547540
108068,549770
108071,512560
108084,574680
108086,566560
108087,572760
108088,507340
108090,573640
108091,514570
108093,572400
108094,558680
108105,557040
108107,571670
108108,558010
108109,537990
108110,556720
108111,572470
108112,572390
108113,572420
108114,572930
108115,572490
108117,573150
108121,500420
108122,398120
108125,569740
108126,565610
108127,567010
108128,567900
108131,545590
108133,572750
108136,451990
108139,407840
108140,527190
108141,572190
108142,570800
108146,566910
108148,569490
108151,557580
108153,547210
108154,571440
108155,542280
108158,557570
108160,500320
108165,545820
108167,512700
108170,556090
108171,512032
108172,512033
108177,253840
108178,569610
108189,534910
108190,350272
108191,564400
108194,535280
108196,559900
108199,569520
108200,564340
108206,491020
108207,546610
108208,537110
108211,531601
108213,555250
108214,568200
108218,541270
108219,565630
108221,564140
108223,571820
108225,568340
108226,488060
108227,565540
108229,516120
108231,570450
108233,432270
108234,542700
108236,530620
108237,568500
108239,495740
108240,521580
108241,565600
108244,529610
108245,357500
108246,569400
108247,557810
108248,554800
108249,568220
108250,569380
108251,518040
108253,521510
108254,553570
108255,560050
108256,568370
108257,562570
108261,514670
108263,568610
108266,550710
108267,516890
108268,361420
108269,552210
108270,546550
108271,496450
108272,554590
108273,566550
108275,566890
108277,568630
108279,500232
108282,560260
108283,448550
108284,543140
108291,532770
108293,551790
108294,563440
108296,562891
108297,565110
108298,552800
108299,552200
108300,566050
108301,564530
108302,448190
108304,546100
108305,561812
108306,561810
108307,561815
108308,561814
108309,561816
108310,561811
108311,431870
108312,565000
108313,565001
108314,565002
108321,522890
108323,561190
108325,491494
108326,562660
108327,504000
108328,564960
108329,560350
108330,546700
108331,544990
108332,545000
108333,521670
108334,555720
108335,545720
108336,492090
108337,549970
108338,557350
108339,552760
108340,552330
108341,562820
108342,557380
108344,267776
108345,267777
108346,324520
108347,549971
108348,520440
108349,550330
108350,463160
108352,570430
108353,541570
108354,567990
108355,496971
108356,496972
108357,434900
108358,496970
108359,536545
108360,562470
108362,391290
108366,568450
108368,570010
108369,465440
108370,550331
108371,550332
108372,550333
108373,550335
108374,550334
108375,514920
108379,535890
108380,552550
108381,565140
108382,431830
108385,423590
108386,554340
108389,356460
108390,565321
108391,539350
108392,564450
108393,458760
108395,563570
108396,541640
108397,541670
108398,552580
108399,541660
108400,554290
108401,568590
108402,568700
108403,563750
108406,491670
108407,540780
108408,559250
108409,565100
108410,510550
108411,391280
108412,453870
108413,547180
108414,545400
108415,411960
108416,566220
108417,384180
108419,556680
108421,496540
108422,566710
108423,558641
108426,568570
108428,533010
108429,558030
108431,568150
108433,423890
108435,290020
108436,529130
108437,495570
108440,420530
108443,552780
108444,533150
108445,376976
108447,538880
108448,528120
108449,566760
108450,533180
108451,486130
108452,540150
108453,329340
108454,552130
108455,566340
108457,564090
108458,559670
108459,480650
108460,523500
108461,523501
108462,523503
108463,523502
108464,523504
108465,564840
108466,551821
108467,551820
108469,493700
108470,549740
108471,462620
108472,422201
108473,558410
108476,482450
108477,470300
108478,496120
108479,563670
108480,546080
108481,563720
108482,523505
108483,523507
108484,523508
108485,523510
108486,523506
108487,523521
108488,523511
108489,448183
108490,536543
108491,536546
108492,544650
108494,494600
108499,535700
108508,549660
108511,545370
108515,564180
108516,556110
108517,528250
108518,540330
108519,513560
108520,564300
108521,566330
108522,523900
108523,552160
108524,355490
108525,540840
108526,563400
108527,558440
108528,558020
108529,549113
108530,444360
108532,531130
108533,507060
108534,543780
108535,446000
108536,562220
108537,370060
108538,563430
108540,535680
108541,376480
108542,411894
108543,489520
108546,422192
108547,555710
108549,513620
108550,545070
108551,565320
108552,556130
108556,514150
108557,542910
108558,559350
108559,449730
108560,547010
108561,547030
108564,539980
108565,563180
108566,561340
108569,497080
108572,422191
108574,564360
108575,540720
108576,540721
108583,551810
108586,527420
108588,423870
108589,391600
108590,446850
108591,557700
108592,530130
108593,558301
108594,558302
108595,558300
108596,284240
108597,549810
108598,521300
108600,267655
108602,535980
108603,548110
108604,563910
108607,556870
108609,533120
108610,556160
108611,562690
108612,553780
108614,557780
108615,509450
108616,551670
108618,411520
108621,513370
108622,515950
108623,552020
108624,448184
108626,307940
108627,448207
108629,558290
108630,532800
108634,533810
108635,525012
108636,525015
108637,525018
108638,525033
108640,525035
108641,558390
108643,525037
108644,562790
108645,507440
108646,559970
108647,541810
108648,560570
108650,469710
108651,512790
108652,558610
108653,548290
108654,556070
108656,558762
108657,538370
108658,559340
108659,558761
108660,558760
108661,561720
108662,528190
108664,437233
108665,552610
108666,553610
108669,550382
108670,434750
108672,561130
108674,537130
108677,535840
108678,550240
108682,560630
108683,519990
108684,545743
108685,545742
108686,545740
108687,545741
108688,517190
108689,559150
108690,457720
108691,382050
108692,554200
108693,553910
108694,547900
108695,532670
108696,497510
108698,559200
108699,546890
108701,544710
108703,553290
108704,520590
108705,548050
108706,562050
108707,364820
108710,558660
108711,459140
108712,553350
108713,557190
108714,557680
108715,302670
108716,558880
108718,517330
108719,431200
108723,460630
108724,556240
108726,560100
108727,560101
108732,558640
108734,542210
108735,524850
108737,558310
108738,551250
108740,418210
108741,406280
108742,451060
108743,485360
108744,550930
108745,511470
108746,493340
108747,556280
108749,534360
108750,502200
108752,543270
108753,504210
108754,448181
108755,552720
108756,546520
108757,549110
108758,446600
108759,549111
108760,549112
108761,526780
108763,511390
108765,555760
108766,547050
108768,551520
108769,556810
108771,551570
108772,557390
108773,438300
108774,398915
108775,528770
108776,554640
108777,546390
108779,553820
108780,538060
108781,522340
108782,556300
108783,544480
108785,454250
108787,429350
108788,555660
108789,555520
108793,556650
108794,544190
108796,497200
108797,361040
108798,557860
108799,550840
108800,399820
108802,500206
108803,556890
108804,558200
108805,464350
108806,330950
108808,512460
108810,282560
108811,485420
108812,496400
108813,466546
108814,548410
108815,530060
108817,297660
108818,494100
108819,550850
108825,558220
108826,558210
108827,395620
108829,546790
108830,536544
108831,494520
108832,454540
108833,526980
108834,555610
108835,556600
108837,254300
108838,416040
108839,556030
108840,556290
108842,552140
108843,390330
108844,549400
108845,541190
108846,552850
108847,533860
108849,541380
108852,546880
108853,485790
108854,549960
108855,557470
108856,554360
108857,534840
108858,550170
108860,553830
108861,466480
108862,548710
108863,546960
108864,555630
108866,454070
108867,507030
108869,377980
108871,554560
108872,422182
108873,452230
108875,528670
108876,522090
108877,403640
108879,551500
108880,525630
108881,500940
108883,545050
108886,463250
108887,549670
108888,554530
108889,520910
108890,549840
108891,550380
108892,536490
108893,557280
108894,518740
108895,555940
108897,516680
108898,526800
108899,546340
108900,512314
108901,512313
108902,552670
108903,448180
108904,507490
108907,536780
108909,553670
108910,534280
108912,511960
108913,553130
108914,548330
108915,415200
108917,551380
108918,552120
108920,525860
108921,523880
108922,539400
108923,537200
108924,491530
108926,553700
108928,491495
108933,448182
108934,553720
108935,545360
108936,547560
108937,547561
108938,547562
108939,390040
108948,546330
108950,516400
108951,543360
108956,552100
108959,545690
108961,543470
108962,451780
108965,549860
108966,545960
108967,549780
108968,532730
108970,546360
108971,548020
108973,501171
108975,461810
108977,543160
108979,534350
108981,544440
108982,509820
108984,547470
108986,465291
108988,551330
108989,299250
108990,403980
108991,547840
108992,487350
108993,551110
108995,517831
108996,420490
108997,363930
108998,510940
109004,535910
109005,292730
109007,549900
109011,551080
109012,461430
109013,514683
109015,514685
109016,514684
109017,489842
109018,489840
109019,489844
109020,489843
109021,489846
109022,489847
109023,489841
109024,489845
109025,489848
109027,305720
109028,508710
109029,509890
109030,537180
109031,529410
109032,376958
109033,467820
109034,502361
109036,521150
109037,312560
109038,545940
109039,545920
109040,542930
109042,541960
109043,551930
109044,547070
109045,552310
109050,491440
109051,527740
109052,540360
109055,417430
109056,497610
109057,520810
109058,543030
109059,536640
109063,547710
109064,515110
109065,552680
109067,448204
109068,521140
109070,466551
109072,547000
109075,434870
109087,540320
109089,547390
109090,449450
109091,451960
109092,383790
109093,450440
109094,465660
109095,512370
109098,546170
109099,455480
109100,442840
109101,500208
109102,536540
109103,486890
109104,306000
109106,439232
109107,439230
109108,439231
109109,468140
109110,435610
109111,115800
109112,528820
109114,544250
109115,550210
109116,529830
109118,545280
109119,546660
109120,508760
109121,538600
109122,530680
109123,531480
109124,549830
109126,453480
109130,446560
109135,494220
109136,545020
109137,468735
109138,466550
109140,447980
109141,448390
109142,524650
109143,533960
109144,542840
109145,519870
109146,275134
109147,526890
109148,502100
